'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'59,'Text 639,"'ACTIVE £58,300 (incl E18-20,000 conscripts) Terms of service 6 months (wef 1 Jan 01)",'948,'86.91406250
'59,'Text 640,"'Army 50,700",'949,'45.43457031
'59,'Section header 184,"'COASTAL DEFENCE",'950,'71.04492188
'59,'Text 641,"'some 10 coast arty bty, 3 RBS-15 SSM bty",'951,'73.77929688
'59,'Text 642,"'RESERVES 140,000 Army 100,000 Home Defence 40,000",'952,'80.76171875
'59,'Section header 185,"'Air Force 4,600",'953,'77.58789063
'59,'Text 643,"'(incl AD forces, conscripts) 44 cbt ac, 22 armed hel",'954,'67.48046875
'60,'Section header 186,"'NATO and Non-NATO Europe 87",'955,'30.12695313
'60,'Text 644,"'Flying hours 50 FGA/FTR 2 sqn with 20 MiG-21 bis/4 MiG-21 UM TPT 1 An-2, 2 An-32 HEL 6 Mi-8, 13* Mi-8MTV-1, 9* Mi-24 TRG 20* PC-9, 5 UTVA, 9 Bell 206B AAM AA-2 Atoll, AA-8 Aphid AIR DEFENCE FORCE (2,000) SAM SA-7, SA-9, SA-10 (reportedly being returned), SA- 14/-16",'956,'92.91992188
'60,'Section header 187,"'National Guard 10,000",'957,'54.39453125
'60,'Table 63,"",'958,'25.87890625
'60,'Text 645,"'POLICE 10,000 armed COAST GUARD boats only",'959,'68.60351563
'60,'Text 646,"'Foreign Forces",'960,'37.35351563
'60,'Text 647,"'UN (UNMOP): 27 obs from 25 countries; (SFOR II): 500",'961,'67.38281250
'60,'Section header 188,"'MARITIME WING",'962,'44.36035156
'60,'Title 21,"'Cyprus Cy",'963,'36.93847656
'60,'Table 64,"",'964,'84.81445313
'60,'Section header 189,"'Paramilitary 10,000",'965,'46.97265625
'60,'Text 648,"'1 Kyrenia (Gr Dilos) PCC 1 Salamis PCC< (plus 11 boats) 1 coastal def SSM bty with 3 MM-40 Exocet",'966,'37.15820313
'60,'Section header 190,"'RESERVES",'967,'49.51171875
'60,'Text 649,"'60,000 all services",'968,'69.33593750
'60,'Section header 191,"'Forces Abroad",'969,'65.47851563
'60,'Text 650,"'UN AND PEACEKEEPING ETHIOPIA/ERITREA (UNMEE): 5 obs SIERRA LEONE (UNAMSIL): 10 obs",'970,'87.50000000
'60,'Section header 192,"'AIR WING",'971,'42.06542969
'60,'Text 651,"'AC 1 BN-2 Islander, 2 PC-9 HEL 2 Bell UH-1H, 3 Bell 206C, 4 SA-342 Gazelle (with HOT), 2 Mi-2 (in store)",'972,'76.75781250
'60,'Section header 193,"'Paramilitary some 750",'973,'62.06054688
'60,'Text 652,"'ARMED POLICE about 500 1 mech rapid-reaction unit (350), 2 VAB/VTT APC, 1 BN-2A Maritime Defender ac, 2 Bell 412 hel",'974,'73.24218750
'60,'Table 65,"",'975,'57.95898438
'60,'Section header 194,"'MARITIME POLICE 250",'976,'36.66992188
'60,'Text 653,"'2 Evagoras PFI, 1 Shaltag PFI, 5 SAB-12 PCC",'977,'53.51562500
'60,'Section header 195,"'Foreign Forces",'978,'65.77148438
'60,'Section header 196,"'ACTIVE 10,000",'979,'49.60937500
'60,'Text 654,"'GREECE 1,250: 1 mech inf bde incl 950 (ELDYK) (Army); 2 mech inf, 1 armd, 1 arty bn, plus 200 officers/NCO seconded to Greek-Cypriot National Guard EQPT 61 M-48A5 MOLF MBT, 80 Leonidas APC (from National Guard), 12 M-114 155mm towed arty, 6 M-110A2203mm SP arty UK (in Sovereign Base Areas) 3,250: Army 2,150; 2 inf bn, 1 eng spt sqn, 1 hel flt Air Force 1,100; 1 hel sqn, plus ac on det",'980,'68.35937500
'60,'Section header 197,"'Total Armed Forces",'981,'66.11328125
'60,'Text 655,"'(incl 8,700 conscripts; 423 women) Terms of service conscription, 26 months, then reserve to age 50 (officers 65)",'982,'82.51953125
'61,'Section header 198,"'88NATO and Non-NATO Europe",'983,'54.88281250
'61,'Text 656,"'AD GUNS 20mm: Rh 202; 35mm: 16 GDF-003; 40mm: 48 M-1 SAM 50+ Stinger SURV AN/TPQ-36 AC 3 U-17. Periodic det of F-16C/D, F-4E HEL 4 UH-1H. Periodic det of S-70A, AS-532UL, AH-1P NAVY 1 Caner Goyneli PCI",'984,'67.82226563
'61,'Text 657,"'UN (UNFICYP) some 1,279; 3 inf bn (Arg, Slvk, UK), tps from Ca, SF, Hu, Irl, N, NI, Slvn, plus 35 civ pol from 2 countries",'985,'85.93750000
'61,'Section header 199,"''Turkish Republic of Northern Cyprus'",'986,'69.67773438
'61,'Text 658,"'Data presented here represent the de facto situation on the island. This in no way implies international recognition as a sovereign state.",'987,'76.56250000
'61,'Table 66,"",'988,'26.09863281
'61,'Text 659,"'Estonia Ea",'989,'41.87011719
'61,'Section header 200,"'Total Armed Forces",'990,'66.69921875
'61,'Table 67,"",'991,'71.87500000
'61,'Text 660,"'ACTIVE 5,000 Terms of service conscription, 24 months, then reserve to age 50",'992,'86.27929688
'61,'Text 661,"'RESERVES 26,000 11,000 first-line 10,000 second-line 5,000 third-line",'993,'83.20312500
'61,'Section header 201,"'Army £5,000",'994,'47.16796875
'61,'Text 662,"'7 inf bn EQUIPMENT MOR 120mm: 73 ATGW 6 Milan RCL 106mm: 36",'995,'44.45800781
'61,'Section header 202,"'Paramilitary",'996,'49.02343750
'61,'Text 663,"'ARMED POLICE 150 1 Police SF unit",'997,'61.96289063
'61,'Section header 203,"'Total Armed Forces",'998,'75.58593750
'61,'Text 664,"'ACTIVE some 4,450 (incl 2,790 conscripts; excl some 390 civilians) Terms of service 8 months, Navy and Border Guard 11 months",'999,'76.90429688
'61,'Text 665,"'COAST GUARD (operated by TRNC Security Forces) 1 Raif Denktash PCC 2 ex-US Mk5 PCC 2 SG45/ SG46 PCC 1 PCI",'1000,'82.95898438
'61,'Section header 204,"'Foreign Forces",'1001,'72.02148438
'61,'Text 666,"'RESERVES some 14,000",'1002,'37.15820313
'61,'Section header 205,"'Army some 4,040",'1003,'62.25585938
'61,'Text 667,"'TURKEY",'1004,'35.49804688
'61,'Text 668,"'ARMY 36,000 (mainly conscripts) 1 Corps HQ, 2 inf div, 1 armd bde, 1 indep mech inf bde EQUIPMENT MBT 386 M-48A5 T1/T2, 8 M-48A2 (trg) APC 211 AAPC, 265 M-113 TOWED ARTY 105mm: 72 M-101A1; 155mm: 18 M- 114A2; 203mm: 12 M-115 SP ARTY 105mm: 36 M-52A1; 155mm: 24 M-44T MOR 81mm: 175; 107mm: 148 M-30; 120mm: 54 HY-12 ATGW 66 Milan, 48 TOW RL 66mm: M-72 LAW RCL 90mm: M-67; 106mm: 156 M-40A1",'1005,'81.93359375
'61,'Text 669,"'(incl 2,600 conscripts) 4 Defence Regions, 14 Defence Districts, 5 inf, 1 arty 1 guard, 1 recce bn 1 peace ops centre, 1 peacekeeping bn (forming)",'1006,'88.37890625
'61,'Section header 206,"'RESERVES",'1007,'47.07031250
'61,'Text 670,"'Militia 7,500, 15 Kaitseliit (Defence League) units",'1008,'86.96289063
'61,'Section header 207,"'EQUIPMENT",'1009,'36.62109375
'61,'Text 671,"'RECCE 7 BRDM-2 APC 32 BTR-60/-70/-80 TOWED ARTY 105mm: 19 M 61-37 MOR 81mm: 44; 120mm: 14 2S11",'1010,'85.93750000
'62,'Header 11,"'NATO and Non-NATO Europe 89",'1011,'39.59960938
'62,'Text 672,"'MILITARY RESCUE SERVICES (incl 250 conscripts)",'1012,'34.30175781
'62,'Text 673,"'ATGW 10 Mapats, 3 RB-56 Bill RL 82mm: 200 B-300 RCL 84mm: 109 Carl Gustav; 90mm: 100 PV-1110; 106mm: 30 M-40A1 AD GUNS 23mm: 100 ZU-23-2",'1013,'64.16015625
'62,'Table 68,"",'1014,'82.27539063
'62,'Section header 208,"'Navy 300",'1015,'47.26562500
'62,'Text 674,"'(incl 140 conscripts) Lat, Ea and L have set up a joint Naval unit BALTRON with bases at Liepaja, Riga, Ventspils (Lat), Tallinn (Ea), Klaipeda (L) BASES Tallinn (HQ BALTRON), Miinisadam (Navy and BALTRON)",'1016,'67.23632813
'62,'Section header 209,"'PATROL AND COASTAL COMBATANTS 3",'1017,'30.02929688
'62,'Text 675,"'CORVETTE 1 1 Admiral Pitka (Da Beskytteren) FS with 1 X 76mm gun PATROL CRAFT 2 2 Rihtiniemi PCC",'1018,'37.71972656
'62,'Text 676,"'MINE WARFARE",'1019,'25.75683594
'62,'Text 677,"'MINELAYERS 0 But Rihtiniemi can lay mines MINE COUNTERMEASURES 3 1 Lindau (Ge) MHC 2 Kalev (Ge Frauenlob) MSI SUPPORT AND MISCELLANEOUS 1 1 Laine (Ru Mayak) AK",'1020,'36.57226563
'62,'Section header 210,"'Total Armed Forces",'1021,'51.07421875
'62,'Section header 211,"'Air Force 110",'1022,'41.21093750
'62,'Text 678,"'ACTIVE 32,250",'1023,'39.89257813
'62,'Text 679,"'(incl 15,500 conscripts, some 500 women) Terms of service 6-9-12 months (12 months for officers, NCOs and soldiers with special duties)",'1024,'72.80273438
'62,'Text 680,"'(incl 50 conscripts) 1 air base and 1 air surv div Flying hours 70 ac 2 An-2 (another expected this year), 1 PZL-140 Wilga hel 3 Mi-2, 4 Robinson R-44",'1025,'73.73046875
'62,'Section header 212,"'Army 24,550 (to be 315,000 on mob)",'1026,'40.25878906
'62,'Text 681,"'RESERVES some 485,000 (to be 430,000)",'1027,'47.94921875
'62,'Text 682,"'(incl 11,500 conscripts)",'1028,'56.59179688
'62,'Text 683,"'BORDER GUARD (Ministry of Internal Affairs) 2,800 (360 conscripts); 1 regt, 3 rescue coy; maritime elm of Border Guard also fulfils task of Coast Guard BASES Tallinn PATROL CRAFT 20 PATROL, OFFSHORE 3 1 Kou (Silma), 1 Linda (Kemio), 1 Valvas (US Bittersweet) PATROL, COASTAL 6 3 PVL-100 (Koskelo), 1 Pikker, 1 Torm (Arg), 1 Maru (Viima) PATROL, INSHORE 11 PCI<",'1029,'51.26953125
'62,'Text 684,"'Total str on mob some 485,000 (all services), with 100,000 op forces, 27,000 territorial forces and 75,000 in local forces. Some 35,000 reservists a year do refresher trg: total obligation 40 days (75 for NCOs, 100 for officers) between conscript service and age 50 (NCOs and officers to age 60)",'1030,'86.81640625
'62,'Text 685,"'UN AND PEACEKEEPING BOSNIA (SFOR II): 46 MIDDLE EAST (UNTSO): 1 obs",'1031,'56.00585938
'62,'Text 686,"'Paramilitary 2,800",'1032,'38.72070313
'62,'List 15,"",'1033,'56.20117188
'62,'Text 687 - Part of List 15,"'(all bdes reserve, some with peacetime trg role; re-org underway to be complete by 2008)",'1034,'71.04492188
'62,'Text 688 - Part of List 15,"'3 Mil Comd",'1035,'51.26953125
'62,'Text 689 - Part of List 15,"'1 with 6 mil provinces, 2 armd (1 trg), 2 Jaeger (trg), 7 inf bde",'1036,'81.73828125
'62,'Text 690 - Part of List 15,"'1 with 2 mil provinces, 3 Jaeger (trg) bde",'1037,'61.13281250
'62,'Text 691 - Part of List 15,"'1 with 4 mil provinces, 4 Jaeger (trg), 4 inf bde Other units",'1038,'52.63671875
'62,'Text 692 - Part of List 15,"'3 AD regt, 4 engr bn",'1039,'49.12109375
'62,'Section header 213,"'Forces Abroad",'1040,'39.23339844
'62,'Section header 214,"'RESERVES",'1041,'41.30859375
'62,'Text 693,"'some 150 local bn and coy",'1042,'78.90625000
'62,'Text 694,"'EQUIPMENT",'1043,'46.77734375
'62,'Text 695,"'AVN L-410 UVP-1 Turbolet, 5 Mi-8 (In war, subordi- nated to Air Force staff)",'1044,'49.02343750
'62,'Text 696,"'MBT 70 T-55M, 160 T-72",'1045,'46.67968750
'63,'Section header 215,"'90 NATO and Non-NATO Europe",'1046,'36.66992188
'63,'Table 69,"",'1047,'28.97949219
'63,'Text 697,"'COASTAL DEFENCE 100mm: 61 D-10T (tank turrets); 130mm: 190 K-54 (static) arty COASTAL SSM 5 RBS-15",'1048,'63.33007813
'63,'Title 22,"'Forces Abroad",'1049,'51.75781250
'63,'Section header 216,"'Paramilitary 3,100",'1050,'32.17773438
'63,'Text 698,"'Air Force 2,700",'1051,'37.01171875
'63,'Text 699,"'BOSNIA (SFOR II 120; 1 inf coy CROATIA (UNMOP): 1 obs CYPRUS (UNFICYP): 6 ETHIOPIA/ ERITREA (UNMEE): 10 incl 7 obs INDIA/PAKISTAN (UNMOGIP): 5 obs IRAQ/KUWAIT (UNIKOM): 5 obs LEBANON (UNIFIL): 529; 1 inf bn MIDDLE EAST (UNTSO): 12 obs YUGOSLAVIA (KFOR): 800",'1052,'48.92578125
'63,'Text 700,"'(incl 1,500 conscripts) wartime strength 35,000; 64 cbt ac, no armed hel; 3 Air Comds: Satakunta (West), Karelia (East), Lapland (North). Each Air Comd assigned to one of the 3 AD areas into which SF is divided. 3 ftr wgs, one in each AD area. Flying hours 120 FGA 3 wg with 57 F/A-18C, /A-18D Advanced AD/Attack Trg/Recce 20 Hawk 50/51A. One F-27 ESM/Elint SURVEY 3 Learjet 35A (survey, ECM trg, target-towing) TPT 1 ac sqn with 2 F-27, 3 Learjet-35A TRG 22 Hawk Mk 51, 28 L-70 Vinka LIAISON 14 Piper (8 Cherokee Arrow, 6 Chieftain), 9 L-90 Redigo UAV Tactical (6 Ranger systems to be delivered) AAM AA-8 Aphid, AIM-9 Sidewinder, RB-27, RB-28 (Falcon), AIM-120 AMRAAM",'1053,'55.66406250
'63,'Text 701,"'FRONTIER GUARD (Ministry of Interior) 3,100 (on mob 22,000); 4 frontier, 3 Coast Guard districts, 1 air patrol sqn; 6 offshore, 2 coastal (plus 60 boats and 4 ACVs); air patrol sqn with hel 3 AS-332, 4 AB-206L, 4 AB-412 ac 2 Do-228 (Maritime Surv)",'1054,'55.46875000
'63,'Table 70,"",'1055,'28.24707031
'63,'Section header 217,"'UN AND PEACEKEEPING",'1056,'26.70898438
'63,'Text 702,"'Georgia Ga",'1057,'99.72605896
'64,'Section header 218,"'NATO and Non-NATO Europe 91",'1058,'40.16113281
'64,'Table 71,"",'1059,'72.16796875
'64,'Section header 219,"'Total Armed Forces",'1060,'40.45410156
'64,'Text 703,"'ACTIVE 16,790 (incl 5,800 centrally controlled staff; 10,400 conscripts; excluding 1,500 civilians) Terms of service conscription, 18 months RESERVES up to 250,000 with mil service in last 15 years",'1061,'30.49316406
'64,'Section header 220,"'Army some 8,620",'1062,'42.91992188
'64,'Text 704,"'(incl 1,578 National Guard; 5,572 conscripts) 2 comd HQ 2 MR 'bde', 1 national gd bde plus trg centre 1 arty 'bde' (bn) 1 recce bn, 1 marine inf bn, 1 peacekeeping bn EQUIPMENT MBT 90: T-55, T-72 AIFV/APC 185: 68 BMP-1, 13 BMP-2, 11 BRM-1K, 18 BTR-70, 3 BTR-80, 72 MT-LB TOWED ARTY 85mm: D-44; 100mm: KS-19 (ground role); 122mm: 60 D-30; 152mm: 3 2A36, 10 2A65 SP ARTY 152mm: 1 2S3, 1 2S19; 203mm: 12S7 MRL 122mm: 16 BM-21 MOR 120mm: 17 M-120 ATGW E10 ATK GUNS 40 SAM some SA-13",'1063,'42.72460938
'64,'Text 705,"'Navy 1,040",'1064,'45.99609375
'64,'Text 706,"'Air Force 1,330",'1065,'42.62695313
'64,'Table 72,"",'1066,'44.55566406
'64,'Text 707,"'(incl 560 conscripts) 7 cbt ac, 3 armed hel ATTACK 7 Su-25 (1-25,5- 25K, 1 -25UB), 5 Su-17 (non- operational) TPT 6 An-2, 1 Yak-18T, 2 Yak-40, 1 Tu-134A (VIP) HEL 3 Mi-24 (attack), 4 Mi-8/17, 10 UH-1H TRG ac some Yak-52s and L-29 hel 2 Mi-2",'1067,'88.18359375
'64,'Section header 221,"'AIR DEFENCE",'1068,'31.83593750
'64,'Text 708,"'SAM 75 SA-2/-3/-4/-5/-7",'1069,'76.85546875
'64,'Section header 222,"'Forces Abroad",'1070,'48.04687500
'64,'Text 709,"'UN AND PEACEKEEPING YUGOSLAVIA (KFOR): 34",'1071,'90.82031250
'64,'Text 710,"'Opposition",'1072,'46.19140625
'64,'Text 711,"'ABKHAZIA £5,000 50+ T-72, T-55 MBT, 80+ AIFV/APC, 80+ arty SOUTH OSSETIA 2,000 5-10 MBT, 30 AIFV/APC, 25 arty incl BM-21",'1073,'88.47656250
'64,'Text 712,"'Paramilitary 11,700",'1074,'76.56250000
'64,'Text 713,"'MINISTRY OF INTERIOR TROOPS 6,300 BORDER GUARD 5,400 COAST GUARD 2 Zhuk PCI",'1075,'61.52343750
'64,'Text 714,"'Foreign Forces",'1076,'54.68750000
'64,'Text 715,"'RUSSIA 4,000: Army 3 mil bases (each = bde+); 65 T-72 MBT, 200 ACV, 139 arty incl 122mm: D-30, 2S1; 152mm: 2S3; 122mm: BM-21 MRL; 120mm: mor",'1077,'87.74414063
'64,'Text 716,"'PEACEKEEPING",'1078,'45.99609375
'64,'Text 717,"'Abkhazia 1,700 South Ossetia 530 UN (UNOMIG): 103 obs from 22 countries",'1079,'81.68945313
'64,'Table 73,"",'1080,'87.69531250
'65,'Section header 223,"'92 NATO and Non-NATO Europe",'1081,'39.69726563
'65,'Table 74,"",'1082,'79.29687500
'65,'Text 718,"'HEL 7 SA-316B (Alouette III), Army spt; 4 SA-365FI (Dauphin), Navy spt/SAR; 2 SA-342L (Gazelle), trg",'1083,'79.88281250
'65,'Section header 224,"'Forces Abroad",'1084,'47.94921875
'65,'Text 719,"'UN AND PEACEKEEPING BOSNIA (SFOR II): 50 CROATIA (UNMOP): 1 obs CYPRUS (UNFICYP): 5 EAST TIMOR (UNTAET): 48 incl 2 obs IRAQ/KUWAIT (UNIKOM): 6 obs LEBA- NON (UNIFIL): 552; 1 bn; 4 AML-90 armd cars, 10 Sisu APC, 4 120mm mor MIDDLEEAST (UNTSO): 10 obs WESTERN SAHARA (MINURSO): 3 obs YUGOSLA- VIA (KFOR): 104",'1085,'81.64062500
'65,'Section header 225,"'Total Armed Forces",'1086,'56.00585938
'65,'Text 720,"'RESERVES 14,800 (obligation to age 60, officers 57-65) Army first-line 500, second-line 14,000 Navy 300 Air Corps 75",'1087,'78.90625000
'65,'Text 721,"'ACTIVE 10,460 (incl 200 women)",'1088,'30.61523438
'65,'Section header 226,"'Army £8,500",'1089,'42.82226563
'65,'Text 722,"'Latvia Lat",'1090,'47.36328125
'65,'Text 723,"'3 inf bde each 3 inf bn, 1 arty regt, 1 cav recce sqn, 1 engr coy Army tps: 1 It tk sqn, 1 AD regt, 1 Ranger coy Total units: 9 inf bn 1 UNIFIL bn ad hoc with elm from other bn, 1 It tk sqn, 3 recce sqn, 3 fd arty regt (each of 2 bty) 1 indep bty, 1 AD regt (1 regular, 3 reserve bty), 4 fd engr coy, 1 Ranger coy",'1091,'77.68554688
'65,'Table 75,"",'1092,'28.34472656
'65,'Section header 227,"'RESERVES",'1093,'36.88964844
'65,'Text 724,"'4 Army gp (garrisons), 18 inf bn, 6 fd arty regt, 3 cav sqn, 3 engr sqn, 3 AD bty",'1094,'42.52929688
'65,'Text 725,"'EQUIPMENT",'1095,'25.02441406
'65,'Text 726,"'LT TK 14 Scorpion RECCE 15 AML-90, 18 AML-20 APC 47 Panhard VTT/M3, 5 Timoney Mk 6, 2 A-180 Sisu, some Piranha III TOWED ARTY 88mm: 42 25-pdr; 105mm: 24 L-118 MOR 81mm: 400; 120mm: 64 ATGW 21 Milan RL 84mm: AT-4 RCL 84mm: 444 Carl Gustav AD GUNS 40mm: 24 L/60, L/70 SAM 7 RBS-70",'1096,'52.24609375
'65,'Section header 228,"'Total Armed Forces",'1097,'77.73437500
'65,'Text 727,"'ACTIVE 6,500 (incl 2,350 National Guard; 2,050 conscripts) Terms of service 12 months",'1098,'90.91796875
'65,'Text 728,"'RESERVES 14,400 National Guard",'1099,'74.46289063
'65,'Text 729,"'Naval Service 1,100",'1100,'39.18457031
'65,'Text 730,"'Army 3,100",'1101,'60.20507813
'65,'Text 731,"'BASE Cork, Haulbowline PATROL AND COASTAL COMBATANTS 8 PATROL OFFSHORE 8 1 Eithne with 1 Dauphin hel PCO, 3 Emer PCO, 2 Orla (UK Peacock) PCO with 1 X 76mm gun, 2 Roisin PCO with 1 X 76mm gun",'1102,'54.68750000
'65,'Text 732,"'(incl 1,050 conscripts) 1 mobile rifle bde with 1 inf bn 1 recce bn 1 HQ bn 1 arty unit 1 peacekeeping coy (bn to form) 1 SF team",'1103,'81.34765625
'65,'Section header 229,"'RESERVES",'1104,'56.29882813
'65,'Section header 230,"'Air Corps 860",'1105,'39.33105469
'65,'Text 733,"'National Guard 5 bde, 32 territorial bn",'1106,'86.08398438
'65,'Text 734,"'17 FW ac, 13 hel; 3 wg (1 trg) CCT 7 SF-260WE MR 2 CN-235MP TPT 1 Super King Air 200, 1 Gulfstream IV LIAISON 1 sqn with 5 Cessna Reims FR-172H, 1 FR-172K",'1107,'80.56640625
'66,'Text 735,"'NATO and Non-NATO Europe 93",'1108,'27.51464844
'66,'Table 76,"",'1109,'32.86132813
'66,'Section header 231,"'EQUIPMENT",'1110,'34.52148438
'66,'Text 736,"'MBT 3 T-55 (trg) RECCE 2 BRDM-2 APC 13 Pskbil m/42 TOWED ARTY 100mm: 26 K-53 MOR 82mm: 5; 120mm: 32 RL 84mm: AT-4 AD GUNS 14.5mm: 12 ZPU-4; 40mm: 18 L/70",'1111,'59.81445313
'66,'Section header 232,"'Navy 840",'1112,'41.30859375
'66,'Text 737,"'(incl 260 conscripts, 250 Coastal Defence) Lat, Ea and L have set up a joint Naval unit BALTRON with bases at Liepaja, Riga, Ventspils (Lat), Tallinn (Ea), Klaipeda (L) BASES Liepaja, Riga, Ventspils PATROL AND COASTAL COMBATANTS 4 PATROL COASTAL 4 1 Osa PFM (unarmed), 3 Storm PCC (unarmed) MINE WARFARE 3 MINE COUNTERMEASURES 3 2 Kondor II MCC, 1 Namejs (Ge Lindau) MHC SUPPORT AND MISCELLANEOUS 3 1 Nyrat AT, 1 Goliat AT, 1 diving vessel COASTAL DEFENCE (250) 1 coastal def bn 10 patrol craft: 2 Ribnadzor PCC, 5 KBV 236 PCI, 2 PCI<",'1113,'25.39062500
'66,'Section header 233,"'Total Armed Forces",'1114,'72.70507813
'66,'Text 738,"'ACTIVE 12,190",'1115,'48.92578125
'66,'Text 739,"'(incl 1,810 centrally controlled staff and support units, 1,500 Voluntary National Defence Force; 3,740 con- scripts) Terms of service 12 months",'1116,'83.44726563
'66,'Text 740,"'RESERVES",'1117,'51.07421875
'66,'Text 741,"'RECCE 10 BRDM-2 APC 11 BTR-60, 11 Pskbil m/42, 10 MT-LB, 49 M- 113A1 MOR 120mm: 42 M-43 RL 73mm: RPG-7; 82mm: 170 RPG-2 RCL 84mm: 119 Carl Gustav; 90mm: PV-1110",'1118,'93.60351563
'66,'Text 742,"'Voluntary National Defence Service: 10 Territorial Defence regt, 36 territorial def bn with 130 territorial def coy, 2 air sqn",'1119,'91.60156250
'66,'Text 743,"'Navy 580",'1120,'49.70703125
'66,'Text 744,"'RESERVES 336,000",'1121,'43.57910156
'66,'Text 745,"'EQUIPMENT",'1122,'45.04394531
'66,'Text 746,"'(incl 300 conscripts) Lat, Ea and L have set up a joint Naval unit BALTRON with bases at Liepaja, Riga, Ventspils (Lat), Tallinn (Ea), Klaipeda (L) BASE Klaipeda",'1123,'87.10937500
'66,'Text 747,"'Army 7,500",'1124,'49.41406250
'66,'Text 748,"'Paramilitary 3,500 BORDER GUARD (Ministry of Internal Affairs) 3,500 1 bde (7 bn)",'1125,'26.02539063
'66,'Text 749,"'27,800 first line (ready 72 hrs, incl 10,000 Voluntary National Defence Service), 308,200 second line (age up to 59)",'1126,'67.91992188
'66,'Text 750,"'(incl 3,140 conscripts) 3 mil region, 1 motor rifle bde (4 bn), 1 motor rifle bde (3 bn) 1 Jaeger, 1 trg regt (4 bn), 1 arty, 1 engr, 1 staff bn",'1127,'94.18945313
'66,'Text 751,"'UN AND PEACEKEEPING BOSNIA (SFOR) II): 97 YUGOSLAVIA (KFOR): 10",'1128,'86.52343750
'66,'Section header 234,"'Air Force 210",'1129,'48.04687500
'66,'Text 752,"'AC 13 An-2, 1 L-410, 5 PZL Wilga HEL 3 Mi-2, 2 Mi-8",'1130,'86.08398438
'66,'Section header 235,"'Forces Abroad",'1131,'43.40820313
'66,'Text 753,"'PATROL AND COASTAL COMBATANTS 5",'1132,'52.05078125
'66,'Text 754,"'CORVETTES 2 2 Sov Grisha III FS, with 4 X 533mm TT, 2 X 12 ASW RL",'1133,'80.81054688
'66,'Text 755,"'PATROL COASTAL/INSHORE 3 1 Storm PCC, 1 SK-21 PCI<, 1 SK-22 PCI<",'1134,'54.68750000
'66,'Table 77,"",'1135,'90.38085938
'67,'Text 756,"'94NATO and Non-NATO Europe",'1136,'36.57226563
'67,'Text 757,"'MINE WARFARE 2 MINE COUNTERMEASURES 2 2 Suduvis (Ge Lindau) MHC SUPPORT AND MISCELLANEOUS 1 1 Valerian Uryvayev AGOR/AG",'1137,'52.83203125
'67,'Section header 236,"'Total Armed Forces",'1138,'38.30566406
'67,'Text 758,"'ACTIVE E :16,000 (incl about 1,000 HQ staff; 8,000 conscripts) Terms of service 9 months",'1139,'70.80078125
'67,'Text 759,"'RESERVES 60,000",'1140,'39.99023438
'67,'Section header 237,"'Air Force 800",'1141,'39.03808594
'67,'Text 760,"'Army 15,000",'1142,'41.87011719
'67,'Text 761,"'Paramilitary 12,450",'1143,'43.40820313
'67,'Text 762,"'STATE BORDER GUARD SERVICE (Ministry of Internal Affairs) 4,400 COAST GUARD 550 RIFLEMEN UNION 7,500",'1144,'32.69042969
'67,'Text 763,"'2 Corps HQ (cadre), 3 bde incl 1 border gd bde EQUIPMENT MBT 4 T-34, 94 T-55 RECCE 10 BRDM-2, 41 HMMWV APC 60 BTR-70, 12 BTR-80, 30 M-113A, 10 Leonidas TOWED ARTY 76mm: 55 M-48, 72 M-1942; 105mm: 18 M-56, 18 M-2A1; 122mm: 108 M-30 MRL 128mm: 25 M-71 (single barrel), 12 M-77 MOR 450: 60mm; 82mm; 120mm ATGW AT-3 Sagger, 12 Milan RCL 57mm; 82mm: M60A MARINE WING (400) 5 river patrol craft ARMY AIR FORCE (800) 4 cbt ac, 6 armed hel ATTACK 4 Su-25, incl 1 -25UB SURVEILLANCE 1 Cessna 337 (operated under contract) TPT/LIAISON ac 1 Learjet, 1 Kingair C-12, 3 An-2 ARMED HEL 6 Mi-24V (4 more reportedly on order) TPT HEL 8 Mi-8/Mi-17, UH-1H TRG 3 Zlin-242, some UTVA-75 AD GUNS 50: 20mm; 40mm SAM 30 SA-7, SA-13",'1145,'84.03320313
'67,'Text 764,"'UN AND PEACEKEEPING BOSNIA (SFORT 2 YUGOSLAVIA (KFOR): 30",'1146,'78.41796875
'67,'Text 765,"'Macedonia, Former Yugoslav Republic of FYROM",'1147,'43.67675781
'67,'Text 766,"'Paramilitary 10,000",'1148,'42.43164063
'67,'Table 78,"",'1149,'87.35351563
'67,'Text 767,"'POLICE 10,000 (some 4,500 armed) Equipment incl 100 TM-170 APC",'1150,'74.07226563
'67,'Text 768,"'(no conscripts) no cbt ac Air Surveillance and Control Command, 2 air bases Flying hours 90 TPT 2 L-410, 3 An-26, 22 An-2 TRG 6 L-39 HEL 8 Mi-8 (tpt/SAR), 5 Mi-2 AIRFIELD DEFENCE 1 AD bn with 18 40mm Bofors L/70. 1 reserve AD bn to be formed",'1151,'91.99218750
'67,'Section header 238,"'Opposition",'1152,'36.25488281
'67,'Table 79,"",'1153,'41.87011719
'67,'Text 769,"'NATIONAL LIBERATION ARMY (NLA) $500-1,000",'1154,'67.33398438
'67,'Text 770,"'Forces Abroad",'1155,'42.33398438
'67,'Text 771,"'b UNPREDEP figures exclude US costs paid as voluntary contributions",'1156,'75.68359375
'67,'Section header 239,"'Foreign Forces",'1157,'42.26074219
