'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'18,'Text 457 - Part of List 26,"'(On order: 145 AMX-30 med tks; 110 AMX- 10RC, 100 ERC-90S armd cars; 185 AMX-10 MICV, 155mm GCT SP guns; 1,235 VAB APC; 35 HOT, 140 Milan ATGW; 216 twin 20mm AA guns; 71 Roland II SAM.)",'555,'94.77539063
'18,'Text 458,"'ARMY AVIATION (ALAT): (6,450).",'556,'50.39062500
'18,'Text 459,"'5 combat hel regts; 7 It gps, 9 indep regts, 5 over- seas sqns. 190 Alouette II, 69 Alouette III, 132 SA-330 Puma, 166 SA-341F and 19 SA-342M Gazelle hel; 20 Broussard, 70 L-19 It ac.",'557,'95.75195313
'18,'Text 460,"'RESERVES: about 280,000 (10 inf divs, and 4 divs formed from military schools, unit equivalents of 30 regts).",'558,'94.38476563
'18,'Text 461,"'Navy: 69,600 incl Naval Air, 18,000 conscripts (700 women); 44 major surface combat vessels. 4 comds: 2 home (CECLANT, CECMED), 2 over- seas.",'559,'94.87304688
'18,'List 27,"",'560,'95.84960938
'18,'Text 462 - Part of List 27,"'21 submarines (4 Agosta, 9 Daphne, 2 Arethuse, 6 Narval).",'561,'97.46093750
'18,'Text 463 - Part of List 27,"'2 Clemenceau carriers: 1 attack with 40 ac (2 flts with 20 Super Etendard, 1 with 10 F-8E, 1 with 10 Alize), 4 hel; 1 ASW with 40 hel.",'562,'97.70507813
'18,'Text 464 - Part of List 27,"'1 Jeanne d'Arc hel carrier (trg ship, capacity 8 hel) with Exocet SSM.",'563,'98.04687500
'18,'Text 465 - Part of List 27,"'1 command cruiser with 4 Exocet SSM, 1 twin Masurca SAM.",'564,'98.58398438
'18,'List 28,"",'565,'48.92578125
'18,'Text 466 - Part of List 28,"'20 destroyers: 2 C-70 with 4 Exocet SSM, 20 Crotale SAM, 2 hel; 2 Suffren with 4 Exocet, 1 Malafon ASW/SSM, 2 twin Masurca; 3 Type F-67 with 6 Exocet, 8 Crotale, 2 hel; 1 Type 56 with 1 Malafon, 1 hel; 2 Type T-53 (1 ASW with 4 Exocet, 1 hel; 1 air-direction); 9 Type T-47 (4 with Tartar SAM; 5 ASW with 1 Malafon); 1 Type C-65 with 4 Exocet, Malafon.",'566,'94.62890625
'18,'Text 467 - Part of List 28,"'20 frigates: 9 Rivière (8 with 4 Exocet); 1 Type E-52; 10 Type A-69 (3 with 2 Exocet).",'567,'94.92187500
'18,'Text 468 - Part of List 28,"'5 FAC(M): 4 Trident with 6 SS-12; 1 La Combat- tante with quad SS-11 SSM.",'568,'95.36132813
'18,'Text 469 - Part of List 28,"'9 large patrol craft: 4 Sirius, 1 Le Fougueux, 4 ex- Can La Dunkerquoise.",'569,'95.06835938
'18,'Text 470 - Part of List 28,"'5 Circe minehunters, 10 ex-US Aggressive ocean minesweepers/minehunters.",'570,'95.94726563
'18,'Text 471 - Part of List 28,"'17 coastal minesweepers: 5 Sirius, 12 ex-US Ad- jutant (6 in reserve).",'571,'95.01953125
'18,'Text 472 - Part of List 28,"'2 assault ships with 3 Super Frelon or 10 Alouette hel, 18 LCM or 2 LCT.",'572,'93.55468750
'18,'Text 473 - Part of List 28,"'5 LST, 11 LCT, 4 log spt ships, 26 LCM.",'573,'79.05273438
'18,'Text 474 - Part of List 28,"'9 tankers, 1 maintenance ship.",'574,'69.43359375
'18,'Text 475 - Part of List 28,"'(On order: 3 subs, 5 C-70 destroyers, 1 frigate, 2 ASW corvettes, 15 minehunters, 2 log vessels.)",'575,'91.50390625
'18,'Text 476,"'Bases: Cherbourg, Brest, Lorient, Toulon.",'576,'80.51757813
'18,'Text 477,"'NAVAL AIR FORCE: (13,000); 146 combat ac, 45 hel.",'577,'93.26171875
'18,'List 29,"",'578,'33.44726563
'18,'Text 478 - Part of List 29,"'3 strike sqns with 36 Super Etendard (AN-52 nuclear weapons).",'579,'94.62890625
'18,'Text 479 - Part of List 29,"'1 interceptor sqn with 15 F-8E (FN) Crusader.",'580,'93.21289063
'18,'Text 480 - Part of List 29,"'2 ASW sqns with 24 Alizé,",'581,'93.21289063
'18,'Text 481 - Part of List 29,"'5 MR sqns: 4 with 28 Atlantic, 1 with 7 SP-2H Neptune.",'582,'96.38671875
'18,'Text 482 - Part of List 29,"'1 recce sqn with 7Etendard IVP.",'583,'90.62500000
'18,'Text 483 - Part of List 29,"'1 OCU with 12 Etendard IVM, 12 Magister, 5 Alizé.",'584,'87.54882813
'18,'Text 484 - Part of List 29,"'4 ASW hel sqns with 16 Super Frelon, 24 Lynx.",'585,'91.65039063
'18,'Text 485 - Part of List 29,"'1 assault hel sqn with 5 Super Frelon.",'586,'65.03906250
'18,'Text 486 - Part of List 29,"'2 SAR/trg/liaison hel sqns with 24 Alouette II/III.",'587,'64.35546875
'18,'Text 487 - Part of List 29,"'1 hel OCU with Alouette II/III.",'588,'79.00390625
'18,'Text 488 - Part of List 29,"'7 comms flts with 8 Nord 262, 6 Falcon, 4 SP-2H Neptune, C-47, DC-6A, Nord 2504, 11 Navajo ac, Alouette II/III, 2 Super Frelon, 2 Lynx hel.",'589,'90.82031250
'18,'Text 489 - Part of List 29,"'3 trg and liaison sqns with 8 Nord 262, 20 C-47, 6 CAP-10, 8 Paris, 15 Rallye ac, Alouette II/III hel.",'590,'81.44531250
'18,'Text 490,"'(On order: 20 Super Etendard fighters, 5 Gardien MR; 16 EMB-121 Xingu tpt ac, 14 Lynx hel; Matra SATCP SAM.)",'591,'60.49804688
'18,'Text 491,"'MARINES: 1 bn. (On order: 50 ERC-90S armd cars.)",'592,'64.50195313
'18,'Text 492,"'RESERVES: about 50,000.",'593,'45.80078125
'18,'Text 493,"'Air Force: 103,460 (40,450 conscripts, 5,000 women); 460 combat aircraft. Air Defence Command (CAFDA): (6,300). 9 interceptor sqns: 2 with 30 Mirage IIIC, 7 with 105 Mirage F-1C (1 OCU with 15",'594,'53.22265625
'19,'Header 18,"'NATO",'595,'57.86132813
'19,'Page number 18,"'33",'596,'82.27539063
'19,'Text 494,"'Mirage F-1B forming).",'597,'73.48632813
'19,'List 30,"",'598,'31.86035156
'19,'Text 495 - Part of List 30,"'4 liaison and comms flts with 30 Magister and Broussard.",'599,'72.41210938
'19,'Text 496 - Part of List 30,"'6 SAM sqns with 24 Crotale (6 more forming). Air-defence system: automatic STRIDA II, radar stations.",'600,'81.29882813
'19,'Text 497,"'AAM: R-530, R-550 Magic, Super 530.",'601,'69.58007813
'19,'Text 498,"'Tactical Air Force (FATAC): (25,000).",'602,'71.38671875
'19,'List 31,"",'603,'41.01562500
'19,'Text 499 - Part of List 31,"'5 strike sqns: 3 with 45 Jaguar, 2 with 30 Mirage IIIE (AN-52 nuclear weapons).",'604,'88.67187500
'19,'Text 500 - Part of List 31,"'12 FGA sqns: 5 with 75 Mirage IIIE, 2 with 30 Mirage 5F, 5 with 75 Jaguar A.",'605,'88.67187500
'19,'Text 501 - Part of List 31,"'3 recce sqns with 45 Mirage IIIR/RD (to be replaced by Mirage F-1R).",'606,'89.16015625
'19,'Text 502 - Part of List 31,"'2 OCU: 1 with 20 Mirage IIIB/BE, 1 with 20 Jaguar A/E.",'607,'81.73828125
'19,'Text 503 - Part of List 31,"'8 liaison/comms flts with 38 Magister, 10 Broussard, 4 Paris, 3 Frégate, 6 Noratlas, 2 Mystère 20 ac, 13 Alouette II/III hel.",'608,'59.71679688
'19,'Text 504 - Part of List 31,"'AAM: Sidewinder, R-550 Magic, R-530.",'609,'41.40625000
'19,'Text 505,"'ASM: AS-30, AS-37 Martel.",'610,'37.47558594
'19,'Text 506,"'Air Transport Command (COTAM): (4,600).",'611,'46.38671875
'19,'Text 507,"'7 tac tpt sqns: 3 with 56 Transall C-160, 4 with 48 Noratlas.",'612,'58.39843750
'19,'Text 508,"'1 OCU with 19 C-160, Noratlas, Frégate.",'613,'54.29687500
'19,'Text 509,"'4 tpt sqns, plus misc units: 5 DC-8F (1 ECM), Frégate, Mystère 20, 10 DHC-6, 1 Falcon 50, Paris, Broussard ac; 12 Puma, 3 Alouette III hel.",'614,'62.89062500
'19,'Text 510,"'5 hel sqns with 33 Alouette II, 24 Alouette III, 8 Puma.",'615,'53.71093750
'19,'Text 511,"'1 hel OCU with 15 Alouette II/III, 2 Puma.",'616,'45.23925781
'19,'Text 512,"'Training Command (CEAA): Some 400 aircraft, incl 80 AlphaJet, Magister, T-33A, Mystère IV, Falcon, 40 Flamant, Noratlas, Broussard, Paris, 28 CAP-10B, 25 CAP-20.",'617,'44.45800781
'19,'Text 513,"'(On order: 14 Mirage F-1B, 36 F-1C, 62 F-1R, 48 Mirage 2000 fighters; 95 AlphaJet trg ac; 25 Transall C-160 tpts; 25 Xingu, 30 Epsilon trg ac; 24 Crotale, Matra SATCP SAM.)",'618,'38.76953125
'19,'Text 514,"'RESERVES: 120,000.",'619,'34.96093750
'19,'Text 515,"'Forces Abroad: Europe: Germany: 48,500; 3 armd divs. Berlin: 2,700; 1 armd regt, 1 inf regt. Overseas Dependencies: 16,400: some 9,800 army, 2,000 navy, 1,600 air, 3,000 Gen- darmerie. Four inter-service overseas commands: Antilles-Guyana (3 inf regts); South Indian Ocean (1 para regt, 1 inf coy); New Caledonia (1 inf regt); Polynesia (2 inf regts). Two naval commands: Indian Ocean (ALINDIEN) and Pacific (ALPACI). (160 It tks, 10 Mirage IIIC, 7 MR, 15 tpt ac; 36 hel, 17 patrol vessels.) Other Overseas: some 23,000, all services (num- bers vary according to local circumstances): eqpt incl 120 AFV, 15 combat vessels, 25 com- bat and 23 tpt ac, 43 hel, 18 spt vessels.",'620,'64.16015625
'19,'Text 516,"'Deployed:",'621,'42.43164063
'19,'Text 517,"'Central African Republic: 1,200: para, Legion Marine units; armd cars, 120mm mor, Milan ATGW, I hel sqn. Djibouti: 4,000; 2 inf regts, 2 armd sqns, 2 arty btys; 1 air sqn with Mirage, naval elements. Gabon: 650: 4 Jaguar, 3 C-160, 1 Atlantic ac. Ivory Coast: 450. Lebanon (UNIFIL): 730; engr coy, log unit. Saudi Arabia: 80 (technical advisers). Senegal: 1,300; marine inf. Zaire: trg team.",'622,'79.10156250
'19,'Text 518,"'Para-Military Forces: 82,000 Gendarmerie (5,400 conscripts): 907 territorial units, 155 traffic units, 130 mobile squadrons, 225 overseas units with 36 AMX-13/75 It tks; 120 AML armd cars, 33 AMX-13 VTT, 155 VRBG APC; 280 81mm mor; 6 Cessna 206C ac, 43 Alouette II/III and Ecureuil hel; 6 patrol boats (on order: VBC-90 armd cars). 6,900 Service de Santé (230 conscripts).",'623,'86.96289063
'19,'Section header 24,"'GERMANY: FEDERAL REPUBLIC",'624,'54.49218750
'19,'Text 519,"'Population: 61,665,000 (incl West Berlin). Military service: 15 months. Total armed forces: 495,000 (60 women, 225,000 conscripts);* mobilization strength about 1,250,000. Estimated GDP 1980: $792 bn. Defence expenditure 1981: DM 42.09 bn ($20.17 bn); NATO definition: $25.0 bn. $1 = DM 2.09 (1981), DM 1.89 (1980).",'625,'62.79296875
'19,'Text 520,"'Army: 335,200 (176,000 conscripts).",'626,'52.44140625
'19,'List 32,"",'627,'43.96972656
'19,'Text 521 - Part of List 32,"'Field Army: 272,000 (under reorganization; com- plete late 1981). 3 corps: 12 divs (6 armd, 4 armd inf, 1 mountain, 1 AB) totalling 67 tk, 62 armd inf, 12 para bns. Comprises:",'628,'87.01171875
'19,'Text 522 - Part of List 32,"'17 armd bdes (each with 3 tk, 1 armd inf, 1 armd arty bns).",'629,'92.18750000
'19,'Text 523 - Part of List 32,"'15 armd inf bdes (each with 1 tk, 3 armd inf, 1 armd arty bns).",'630,'93.06640625
'19,'Text 524 - Part of List 32,"'1 mountain bde.",'631,'91.79687500
'19,'Text 525 - Part of List 32,"'3 AB bdes.",'632,'89.11132813
'19,'Text 526 - Part of List 32,"'1 AD regt; 3 bns with Gepard SP AA guns and Roland II SAM.",'633,'95.50781250
'19,'Text 527 - Part of List 32,"'11 AA regts with Gepard 35mm SP.",'634,'93.06640625
'19,'Text 528 - Part of List 32,"'4 SSM bns with 26 Lance.",'635,'91.60156250
'19,'Text 529 - Part of List 32,"'3 army aviation comds, each with 1 lt, 1 med tpt hel regt (3 hel ATGW regts, 1 indep hel sqn forming).",'636,'92.04101563
'19,'Text 530,"'The military divisions of the Ministry of Defence, Central Military Agencies and Central Medical Agencies comprise 11,300 military personnel. The overall strength of the armed forces includes 6,000 reserve duty training positions.",'637,'88.23242188
'20,'Page number 19,"'34",'638,'97.36328125
'20,'Header 19,"'NATO",'639,'85.30273438
'20,'Text 531,"'Territorial Army: 38,000.",'640,'62.06054688
'20,'List 33,"",'641,'47.65625000
'20,'Text 532 - Part of List 33,"'3 Territorial Commands, 6 Military Districts, 6 Home Defence bdes (each with 2 tk, 2 inf, 1 arty bns and manned, on average, at 60%). 6 more Home Defence bdes planned (each with 1 tk, 2 inf, 1 fd arty bns): weapons storage units only in peacetime. Security troops: 15 Home Defence Regiments (45 mot inf bns), 150 coys, 300 security platoons; defensive, comms, military police and service units on mobilization.",'642,'94.97070313
'20,'Text 533 - Part of List 33,"'AFV: 1,200 M-48A2/A2G2, 2,437 Leopard I, 150 Leopard 2 med tks; 408 SpPz-2 Luchs, 1,000 SPz 11-2, 280 SPz 12-3 (HS-30) armd cars; 2,136 Marder MICV, 270 TPZ-1, 4,000 M-113 APC.",'643,'94.09179688
'20,'Text 534 - Part of List 33,"'Arty: 200 105mm, 164 FH-70 155mm how; 586 M-109 155mm how, 60 M-107 175mm guns (being replaced by 203mm), 77 M-110 203mm SP how; 1,000 120mm mor; 208 LARS 110mm MRL; 26 Lance SSM.",'644,'95.80078125
'20,'Text 535 - Part of List 33,"'ATK: 770 JPz 4-5 90mm SP ATK guns; 200 106mm RCL; 170 SS-11, 1,700 Milan, 347 TOW ATGW, 200 RJPz-(HOT) SP ATGW launchers.",'645,'97.36328125
'20,'Text 536 - Part of List 33,"'AD: 1,745 20mm, 200 40mm towed, 400 Gepard 35mm SP AA guns; 800 Redeye, 100 Roland SAM.",'646,'96.58203125
'20,'Text 537 - Part of List 33,"'Air: 190 UH-1D, 200 Alouette II/III, 25 PAH-1 (Bo-105P with HOT), 25 Bo-105M, 108 CH-53G hel.",'647,'95.70312500
'20,'Text 538 - Part of List 33,"'(On order: 1,550 Leopard 2 tks; 576 TPZ-1 APC; 52 FH-70 155mm, improved 203mm how; 182 Milan ATGW, 762 RJPz-(TOW), 174 RJPz- (HOT) SP ATGW launchers; 200 Roland II SAM; 152 PAH-1, 75 Bo-105M hel.)",'648,'96.77734375
'20,'Text 539,"'Navy: 36,500, incl naval air arm (11,000 con- scripts).",'649,'92.67578125
'20,'List 34,"",'650,'90.47851563
'20,'Text 540 - Part of List 34,"'24 submarines (18 Type 206, 6 Type 205).",'651,'90.72265625
'20,'Text 541 - Part of List 34,"'9 destroyers: 3 Adams with 1 Tartar SSM and 8 ASROC; 4 Hamburg with 2 twin Exocet SSM; 2 ex-US Fletcher.",'652,'97.46093750
'20,'Text 542 - Part of List 34,"'6 Köln frigates.",'653,'90.86914063
'20,'Text 543 - Part of List 34,"'6 corvettes: 5 Thetis, 1 Hans Bürkner.",'654,'93.50585938
'20,'Text 544 - Part of List 34,"'30 FAC(M) with 4 Exocet SSM: 10 Type 143, 20 Type 148.",'655,'96.09375000
'20,'Text 545 - Part of List 34,"'10 Type 142 FAC(T).",'656,'90.03906250
'20,'Text 546 - Part of List 34,"'18 Lindau MCM: 6 coastal minesweepers, 12 Type",'657,'90.57617188
'20,'Text 547 - Part of List 34,"'331 Troika control minehunters; 18 F-1 drone MCM vessels.",'658,'84.27734375
'20,'Text 548 - Part of List 34,"'22 Schütze coastal minesweepers.",'659,'89.50195313
'20,'Text 549 - Part of List 34,"'18 inshore minesweepers: 4 Type 393/394B, 14 Type 393/394A.",'660,'92.72460938
'20,'Text 550 - Part of List 34,"'10 Rhein depot, 8 Lüneberg spt ships, 6 tpts, 7 tankers.",'661,'91.06445313
'20,'Text 551 - Part of List 34,"'22 Type 520 LCU, 28 Type 521 LCM.",'662,'78.22265625
'20,'Text 552 - Part of List 34,"'(On order: 6 Type 122 frigates, 10 Type 143A FAC(M).)",'663,'89.55078125
'20,'Text 553,"'Bases: Flensburg, Wilhelmshaven, Kiel, Olpenitz.",'664,'79.49218750
'20,'Text 554,"'NAVAL AIR ARM: 112 combat aircraft.",'665,'45.50781250
'20,'List 35,"",'666,'25.02441406
'20,'Text 555 - Part of List 35,"'3 attack sqns with 66 F-104G.",'667,'70.65429688
'20,'Text 556 - Part of List 35,"'1 recce sqn with 27 RF-104G.",'668,'74.46289063
'20,'Text 557 - Part of List 35,"'2 MR sqns with 14 Atlantic, 5 ELINT Atlantic.",'669,'63.62304688
'20,'Text 558 - Part of List 35,"'1 SAR hel sqn with 21 Sea King Mk 41.",'670,'50.19531250
'20,'Text 559 - Part of List 35,"'1 utility sqn with 20 Do-28-2 ac.",'671,'47.46093750
'20,'Text 560 - Part of List 35,"'Trg: 9 TF-104F.",'672,'42.62695313
'20,'Text 561 - Part of List 35,"'ASM: AS-20, AS-30, AS-34 Kormoran.",'673,'38.50097656
'20,'Text 562 - Part of List 35,"'(On order: 112 Tornado MRCA, 4 Westwind ac, 12 Lynx hel, AS-34 Kormoran ASM.)",'674,'30.90820313
'20,'Text 563,"'Air Force: 106,000 (38,000 conscripts); 552 com- bat aircraft.",'675,'47.46093750
'20,'Text 564,"'Tactical Command (GAFTAC): 479 combat ac.",'676,'41.77246094
'20,'List 36,"",'677,'36.57226563
'20,'Text 565 - Part of List 36,"'12 FGA sqns: 8 with 144 F-104G; 4 with 60 F-4F.",'678,'75.34179688
'20,'Text 566 - Part of List 36,"'7 It FGA sqns: 5 with 90 AlphaJet; 2 with 42 G-91R3 (converting to 36 AlphaJet).",'679,'87.10937500
'20,'Text 567 - Part of List 36,"'4 interceptor sqns with 60 F-4F.",'680,'87.84179688
'20,'Text 568 - Part of List 36,"'4 recce sqns with 60 RF-4E.",'681,'86.37695313
'20,'Text 569 - Part of List 36,"'1 OCU with 18 TF-104G; 5 HFB-320 Hansa Jet ECM trg.",'682,'93.26171875
'20,'Text 570 - Part of List 36,"'8 SSM sqns with 72 Pershing 1A.",'683,'87.59765625
'20,'Text 571 - Part of List 36,"'3 SAM regts (each of 2 bns of 4 btys) with 216 Nike Hercules launchers.",'684,'93.50585938
'20,'Text 572 - Part of List 36,"'3 SAM regts (each of 3 bns of 4 btys) with 216 Improved HAWK launchers.",'685,'90.96679688
'20,'Text 573 - Part of List 36,"'4 aircraft control and warning regts.",'686,'83.00781250
'20,'Text 574 - Part of List 36,"'AAM: Sidewinder.",'687,'65.82031250
'20,'Text 575,"'Transport Command.",'688,'52.63671875
'20,'List 37,"",'689,'30.02929688
'20,'Text 576 - Part of List 37,"'3 tpt sqns with 75 Transall C-160 (some being withdrawn).",'690,'84.27734375
'20,'Text 577 - Part of List 37,"'5 hel sqns with 92 UH-1D.",'691,'58.15429688
'20,'Text 578 - Part of List 37,"'1 special air mission sqn with 4 Boeing 707-320C, 3 C-140 Jetstar, 6 HFB-320 Hansa Jet, 3 VFW-614, 6 Do-28-2 Sky- servant ac, 4 UH-1D hel.",'692,'71.28906250
'20,'Text 579 - Part of List 37,"'Training Command: 73 combat ac.",'693,'41.47949219
'20,'Text 580 - Part of List 37,"'Combat trg wing (Luke Air Force Base, USA) with 30 F-104G (+10 in store), 17 TF-104G (+11 in store). Combat trg: 1 sqn (Cottesmore, Britain) with 16 Tornado; 1 det at Goose Bay, (Canada). OCU (George Air Force Base, USA): 10 F-4E. Pilot trg wing (Sheppard Air Force Base, USA) with 35 T-37B, 41 T-38A. Primary trg unit with 31 P-149D. Miscellaneous liaison, range and base flts with 21 G-91R3 (reserve), 113 Do-28D. (On order: 109 Tornado (86 FGA, 23 trainers), 36 AlphaJet FGA.)",'694,'33.86230469
'20,'Text 581,"'RESERVES: 750,000 (all services).",'695,'55.27343750
'20,'Section header 25,"'GREECE",'696,'60.59570313
'20,'Text 582,"'Population: 9,585,000. Military service: Army 22, Navy 26, Air Force 24 months. Total armed forces: 193,500 (834 women; 150,000 conscripts).",'697,'85.54687500
'21,'Header 20,"'NATO",'698,'61.76757813
'21,'Page number 20,"'35",'699,'86.27929688
'21,'Text 583,"'Estimated GDP 1980: $44 bn.",'700,'49.60937500
'21,'Text 584,"'Defence expenditure 1980: 71.25 bn drachmas ($1.77 bn); NATO definition not available. $1 = 40.17 drachmas (1980).",'701,'87.01171875
'21,'Section header 26,"'Army: 150,000 (123,000 conscripts).",'702,'51.75781250
'21,'List 38,"",'703,'34.47265625
'21,'Text 585 - Part of List 38,"'3 Military Regions; 4 corps HQ.",'704,'95.84960938
'21,'Text 586 - Part of List 38,"'1 armd div.",'705,'96.24023438
'21,'Text 587 - Part of List 38,"'1 mech div.",'706,'97.31445313
'21,'Text 588 - Part of List 38,"'12 inf divs.",'707,'94.77539063
'21,'Text 589 - Part of List 38,"'1 para-cdo div (1 para, 1 cdo bdes; 1 marine, 1 cdo bns).",'708,'96.58203125
'21,'Text 590 - Part of List 38,"'3 armd bdes.",'709,'95.65429688
'21,'Text 591 - Part of List 38,"'1 marine inf regt.",'710,'93.84765625
'21,'Text 592 - Part of List 38,"'12 fd, 3 AA arty bns.",'711,'91.60156250
'21,'Text 593 - Part of List 38,"'2 SSM bns with 8 Honest John (1 more to be formed).",'712,'92.38281250
'21,'Text 594 - Part of List 38,"'1 SAM bn with 18 Improved HAWK.",'713,'70.99609375
'21,'Text 595 - Part of List 38,"'14 army aviation coys, 1 indep flt.",'714,'61.66992188
'21,'Text 596 - Part of List 38,"'350 M-47, 810 M-48, 230 AMX-30 med, 80 M-41, 190 M-24 It tks; 665 M-3A1, 240 M-8, 40 M-20 armd cars; 120 AMX-10P MICV, 80 Leonidas, 120 M-2, 460 M-3 half-track, 460 M-59, 820 M-113 APC; 600 25-pdr, 36 M-2 155mm, 36 M-107 175mm guns; 108 75mm pack, 324 M-101 105mm, 270 M-114A1 155mm, 72 M-115 203mm towed; 126 M-52A1 105mm, 54 M-44, 60 M-109A2 155mm, 20 M-110 203mm SP how; 24 Honest John SSM; 700 106mm RCL; 64 M-18 SP ATK guns; SS-11, 400 Cobra, TOW, Milan ATGW; twin 20mm RH-202, 40mm, 75mm, 90mm AA guns; 18 Improved HAWK, Redeye SAM; 1 Super King Air, 2 Aero Commander, 50 U-17A ac; 5 Bell 47G, 22 UH-1D, 50 AB-204B/-205 hel.",'715,'96.67968750
'21,'Text 597 - Part of List 38,"'(On order: 55 AMX-30, 106 Leopard 1A4 med tks, 12 M-113A2, 8 Leonidas APC, 37 Chap- arral SAM, 6 CH-47, 8 AH-1 hel with TOW.)",'716,'93.16406250
'21,'Text 598 - Part of List 38,"'RESERVES: about 350,000, incl some 100,000 National Guard. 3 Territorial, 17 Sub- Commands: 12 indep inf bdes, some 100 Home Guard bns (mainly coastal defence); M-41, M-24 It tks, 70 M-3A1, armd cars, M-2, M-3 half-track, 75mm pack, 25-pdr, 105mm guns/- how, 106mm RCL.",'717,'97.55859375
'21,'Text 599,"'Navy: 19,000 (12,000 conscripts). 10 submarines: 8 Type 209, 2 ex-US Guppy. 16 ex-US destroyers: 6 Gearing, 9 Fletcher, 1 Sumner.",'718,'71.24023438
'21,'List 39,"",'719,'80.12695313
'21,'Text 600 - Part of List 39,"'6 frigates: 1 Kortenaer, 1 ex-Rhein, 4 ex-US Cannon.",'720,'94.53125000
'21,'Text 601 - Part of List 39,"'15 FAC(M): 13 La Combattante II/III (8 with Exocet, 5 with Penguin SSM), 2 with SS-12 SSM. 12 FAC(T): 7 Jaguar, 5 NastyX.",'721,'95.16601563
'21,'Text 602 - Part of List 39,"'3 coastal patrol craft.",'722,'66.79687500
'21,'Text 603 - Part of List 39,"'2 coastal minelayers.",'723,'73.19335938
'21,'List 40,"",'724,'28.17382813
'21,'Text 604 - Part of List 40,"'14 coastal minesweepers (9 MSC-294, 5 ex-US Adjutant).",'725,'83.44726563
'21,'Text 605 - Part of List 40,"'1 LSD, 7 LST, 5 LSM, 10 LCU, 13 LCM, 14 LCA, 34 LCVP.",'726,'80.07812500
'21,'Text 606 - Part of List 40,"'1 ASW hel sqn with 12 AB-212.",'727,'67.48046875
'21,'Text 607 - Part of List 40,"'(On order: 1 FAC(M) with Penguin, 32 Harpoon SSM.)",'728,'84.32617188
'21,'Text 608 - Part of List 40,"'Bases: Patrai, Salamis, Thessaloniki, Suda Bay.",'729,'73.24218750
'21,'Text 609 - Part of List 40,"'RESERVES: about 20,000.",'730,'55.17578125
'21,'Text 610 - Part of List 40,"'Air Force: 24,500 (15,000 conscripts); 409 combat ac, 4 armed hel.",'731,'69.82421875
'21,'Text 611 - Part of List 40,"'Tactical Air Force: 7 combat wings: 1 tpt wing.",'732,'46.77734375
'21,'Text 612 - Part of List 40,"'12 FGA sqns: 3 with 54 A-7H, 6 TA-7H; 3 with 54 F-4E; 2 with 33 F/TF-104G; 4 (reserve) with 96 F-84.",'733,'84.86328125
'21,'Text 613 - Part of List 40,"'6 interceptor sqns: 3 with 43 F-5A, 2 with 38 Mirage F-1CG, 1 (reserve) with 24 F-102A/ TF-102A.",'734,'91.45507813
'21,'Text 614 - Part of List 40,"'2 recce sqns: 1 with 16 RF-5A, 6 RF-4E; 1 (reserve) with 18 RF-84F.",'735,'93.50585938
'21,'Text 615 - Part of List 40,"'1 OCU with 9 F-5B.",'736,'91.60156250
'21,'Text 616 - Part of List 40,"'1 MR sqn with 12 HU-16B Albatross ac, 4 Alouette III hel.",'737,'94.87304688
'21,'Text 617 - Part of List 40,"'3 tpt sqns with 12 C-130H, 6 YS-11, 8 C-47, 30 Noratlas, 1 Gulfstream, 7 CL-215.",'738,'94.14062500
'21,'Text 618 - Part of List 40,"'3 hel sqns with 12 AB-205, 2 AB-206A, 10 Bell 47G, 8 UH-19D, 35 UH-1D.",'739,'91.94335938
'21,'Text 619 - Part of List 40,"'Air Training Command: incl 42 T-33, 20 T-41A, 1 sqn with 16 T-37C, 1 sqn with 36 T-2E.",'740,'85.10742188
'21,'Text 620 - Part of List 40,"'AAM: Sparrow, Sidewinder, Super Sidewinder, Falcon, R-550 Magic.",'741,'79.63867188
'21,'Text 621 - Part of List 40,"'ASM: Maverick, Bullpup.",'742,'55.90820313
'21,'Text 622 - Part of List 40,"'1 SAM wing: 1 bn with 36 Nike Hercules; 1 with 36 Nike Ajax.",'743,'85.69335938
'21,'Text 623 - Part of List 40,"'(On order: 8 CH-47C hel, 300 Super Sidewinder AAM, 200 Maverick ASM.)",'744,'77.34375000
'21,'Text 624,"'RESERVES: about 20,000.",'745,'78.71093750
'21,'Text 625,"'Para-Military Forces: Gendarmerie (30,000): Mowag Roland, 15 UR-416 APC. Coastguard and Customs (4,000): some 100 patrol craft.",'746,'88.42773438
'21,'Section header 27,"'ITALY",'747,'55.27343750
'21,'Text 626,"'Population: 57,200,000. Military service: Army and Air Force 12 months, Navy 18 months. Total armed forces: 366,000 (239,300 conscripts). Estimated GDP 1980: $384 bn. Defence expenditure 1981: 7,500 bn lire ($7.2 bn); NATO definition $8.89 bn. $1 = 1,040.5 lire (1981), 878.5 lire (1980).",'748,'87.74414063
'21,'Text 627,"'Army: 255,000 (188,000 conscripts). 3 corps HQ. 1 armd div (2 armd, 1 mech bdes). 3 mech divs (each of 1 armd, 2 mech bdes).",'749,'41.21093750
'22,'Page number 21,"'36",'750,'94.87304688
'22,'Header 21,"'NATO",'751,'67.13867188
'22,'List 41,"",'752,'44.55566406
'22,'Text 628 - Part of List 41,"'2 indep mech bdes.",'753,'91.06445313
'22,'Text 629 - Part of List 41,"'4 indep mot bdes.",'754,'96.48437500
'22,'Text 630 - Part of List 41,"'5 alpine bdes.",'755,'95.99609375
